year,month,location,address,a_d_classification,car_sedan,car_van,car_twowheels,car_special,car_truck
2023,4,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,229619,4687,17252,511,16229
2023,4,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,214286,6112,19266,756,24158
2023,4,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,75257,3406,12804,279,13349
2023,4,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,106438,3411,14131,684,11944
2023,4,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,132349,4139,12987,701,14481
2023,4,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,120932,4202,14825,1076,18328
2023,4,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,120932,4202,14825,1076,18328
2023,4,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,214286,6112,19266,756,24158
2023,4,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,66963,2153,15463,155,6180
2023,4,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,116728,4107,19527,368,12245
2023,4,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,81000,2745,13681,248,7978
2023,4,정릉로,서울 성북구 돈암동 8-164번지 ,11080,107749,4228,23857,289,10619
2023,4,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,41598,3374,12933,274,5620
2023,4,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,41598,3374,12933,274,5620
2023,4,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,47427,2889,14171,452,6820
2023,4,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,97378,3926,25203,528,14776
2023,4,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,133977,4367,17393,424,14929
2023,4,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,47427,2889,14171,452,6820
2023,4,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,66963,2153,15463,155,6180
2023,4,항동,서울 구로구 연동로 240 (푸른수목원 내),11170,125920,5024,14909,474,17011
2023,4,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2023,4,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,84559,3019,24260,274,12251
2023,4,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,135141,4491,15164,490,12473
2023,5,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,229694,4685,17296,513,16231
2023,5,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,156295,3900,11637,438,15632
2023,5,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,134088,4348,17424,419,14925
2023,5,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,90578,2876,17049,301,10776
2023,5,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63213,3114,18015,260,8598
2023,5,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,177734,5934,18416,668,21314
2023,5,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,177734,5934,18416,668,21314
2023,5,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,103098,3666,21846,350,11696
2023,5,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2023,5,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83908,2713,19023,389,10910
2023,5,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,125873,5012,14944,476,17023
2023,5,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,75277,3391,12969,284,13370
2023,5,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,66945,2141,15460,158,6181
2023,5,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,135106,4468,15135,487,12442
2023,5,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81753,3160,13246,346,10318
2023,5,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,229694,4685,17296,513,16231
2023,5,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,84652,2990,24333,280,12243
2023,5,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,95671,2614,13812,351,7937
2023,5,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,95671,2614,13812,351,7937
2023,5,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,106510,3409,14174,704,11922
2023,5,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,106510,3409,14174,704,11922
2023,5,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63213,3114,18015,260,8598
2023,5,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,80975,2713,13713,251,7967
2023,5,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,90578,2876,17049,301,10776
2023,5,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,156295,3900,11637,438,15632
2023,5,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,90578,2876,17049,301,10776
2023,5,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,107758,4220,23852,294,10578
2023,5,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,229694,4685,17296,513,16231
2023,5,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,214215,6088,19194,757,23869
2023,5,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,75277,3391,12969,284,13370
2023,5,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,106510,3409,14174,704,11922
2023,5,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,132350,4099,13013,707,14448
2023,5,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,121050,4174,14819,1082,18320
2023,5,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,121050,4174,14819,1082,18320
2023,5,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,214215,6088,19194,757,23869
2023,5,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,66945,2141,15460,158,6181
2023,5,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,116688,4074,19509,360,12236
2023,5,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,80975,2713,13713,251,7967
2023,5,정릉로,서울 성북구 돈암동 8-164번지 ,11080,107758,4220,23852,294,10578
2023,5,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,41620,3364,12905,271,5586
2023,5,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,41620,3364,12905,271,5586
2023,5,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,46552,2926,14197,453,6808
2023,5,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,97437,3900,25193,531,14809
2023,5,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,134088,4348,17424,419,14925
2023,5,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,46552,2926,14197,453,6808
2023,5,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,66945,2141,15460,158,6181
2023,5,항동,서울 구로구 연동로 240 (푸른수목원 내),11170,125873,5012,14944,476,17023
2023,5,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2023,5,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,84652,2990,24333,280,12243
2023,5,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,135106,4468,15135,487,12442
2023,6,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,230264,4685,17103,504,16462
2023,6,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,156744,3891,11630,437,15601
2023,6,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,134206,4344,17435,421,14899
2023,6,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,90516,2857,17068,306,10735
2023,6,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63136,3107,18038,258,8602
2023,6,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,178279,5898,18439,675,21238
2023,6,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,178279,5898,18439,675,21238
2023,6,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,103119,3637,21820,359,11730
2023,6,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2023,6,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83919,2693,19079,389,10865
2023,6,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,126159,5001,14989,478,17015
2023,6,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,75333,3390,13263,287,13387
2023,6,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,67013,2126,15505,164,6173
2023,6,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,134942,4456,15128,497,12434
2023,6,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81720,3136,13265,354,10278
2023,6,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,230264,4685,17103,504,16462
2023,6,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,85114,2984,24368,281,12246
2023,6,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,95795,2591,13769,361,7918
2023,6,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,95795,2591,13769,361,7918
2023,6,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,106625,3412,14235,713,11914
2023,6,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,106625,3412,14235,713,11914
2023,6,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63136,3107,18038,258,8602
2023,6,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,81033,2697,13739,252,7965
2023,6,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,90516,2857,17068,306,10735
2023,6,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,156744,3891,11630,437,15601
2023,6,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,90516,2857,17068,306,10735
2023,6,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,107822,4208,23899,294,10575
2023,6,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,230264,4685,17103,504,16462
2023,6,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,214631,6085,18952,761,23666
2023,6,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,75333,3390,13263,287,13387
2023,6,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,106625,3412,14235,713,11914
2023,6,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,132288,4102,13039,706,14466
2023,6,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,121204,4152,14627,1080,18329
2023,6,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,121204,4152,14627,1080,18329
2023,6,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,214631,6085,18952,761,23666
2023,6,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,67013,2126,15505,164,6173
2023,6,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,116717,4050,19542,361,12238
2023,6,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,81033,2697,13739,252,7965
2023,6,정릉로,서울 성북구 돈암동 8-164번지 ,11080,107822,4208,23899,294,10575
2023,6,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,41460,3342,12917,273,5591
2023,6,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,41460,3342,12917,273,5591
2023,6,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,46233,2933,14565,474,6798
2023,6,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,97393,3871,25197,533,14778
2023,6,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,134206,4344,17435,421,14899
2023,6,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,46233,2933,14565,474,6798
2023,6,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,67013,2126,15505,164,6173
2023,6,항동,서울 구로구 연동로 240 (푸른수목원 내),11170,126159,5001,14989,478,17015
2023,6,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2023,6,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,85114,2984,24368,281,12246
2023,6,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,134942,4456,15128,497,12434
2023,7,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,230604,4659,17194,511,16383
2023,7,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,156222,3884,11635,441,15642
2023,7,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,134145,4317,17468,425,14873
2023,7,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,90470,2824,17051,315,10679
2023,7,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63182,3093,18078,260,8584
2023,7,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,178235,5900,18442,680,21125
2023,7,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,178235,5900,18442,680,21125
2023,7,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,103218,3631,21808,364,11754
2023,7,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2023,7,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83967,2681,19062,357,10881
